,product_spu_name,product_picture,property
7873,北京二锅头酒.老熟(出口型小方瓶) 红方42%vol* 500ml/瓶,http://p0.meituan.net/xianfu/8358e21922b47a5782fd5720513ba77d22497.jpg,瓶装
7874,永丰蓝瓶 42度二锅头酒 500ml/瓶,http://p0.meituan.net/wmproduct/cbc6971057bb061bb1002c6335a1ca3147953.jpg,瓶装
7875,168ml蜜桃味江小白,http://p0.meituan.net/xianfu/0c5c7b93818fb653bc660a3475322fca77212.jpg,瓶装
7876,炸弹二锅头100ml56%vol,http://p0.meituan.net/wmproduct/9518495fd087e07e98dc47a3f2d63df2181330.jpg,瓶装
7877,52°红星大师传承1949二锅头500ml,http://p0.meituan.net/wmproduct/9c40010ff032a00307be7be99ccb7d25225598.jpg,瓶装
7878,前门 42度清香型北京二锅头白酒 475ml/瓶,http://p0.meituan.net/xianfu/d69d3a27913a750c359de8079a981a3b510228.jpg,瓶装
7879,江小白Straight单纯高粱酒,http://p0.meituan.net/xianfu/69385f45ba7ea1bb8ad71c2fa2d51e20110459.jpg,瓶装
7880,江小白蜜桃味高粱酒23度/168ml瓶/3686,http://p0.meituan.net/xianfu/0c5c7b93818fb653bc660a3475322fca77212.jpg,瓶装
7881,真红星 52°二锅头酒 500ml/瓶,http://p1.meituan.net/wmproduct/5f366832379c260cc57c30328e009ad9207924.jpg,瓶装
7882,山西竹叶青酒 45度 清香型正品 白酒 500ml/瓶,http://p0.meituan.net/waimaidpoipicmining/2125dcc55990a69454b49f5395527dcf443688.jpg,瓶装
7883,江小白柠檬风味高粱气泡酒300ml/瓶,http://p1.meituan.net/wmproduct/1b20250368e2a9baef816ffeb70c1d50130272.jpg,瓶装
7884,015永丰 56度北京二锅头酒 500ml/瓶,http://p0.meituan.net/xianfu/2f52fb74c7d8f0afc6e3ae9ca88c376f21483.jpg,瓶装
7885,牛栏山 二锅头酒 52° 100ml/瓶,http://p1.meituan.net/xianfu/bba86141cdc43497a338ef0d9656a9db51793.jpg,瓶装
7886,杏花村 竹叶青酒45度清香型白酒500ml/瓶,http://p0.meituan.net/waimaidpoipicmining/d095306930838de6d159405bb4a43a4b86026.jpg,瓶装
7887,江小白青春 500ml/瓶,http://p1.meituan.net/xianfu/f974f804e9d5e294cc50b620f606614a138395.jpg,瓶装
7888,永丰 北京二锅头永丰黑马42度 500ml/瓶*12瓶,http://p0.meituan.net/wmproduct/81d95cc5fa466815592f1ec5a8d7adb0124744.jpg,箱装
7889,归流河 清香型纯粮白酒 470ml/瓶,http://p1.meituan.net/xianfu/a9036c908c5fdf53c9820a79da715292116703.jpg,瓶装
7890,汾酒出口汾 清香53° 750mL,http://p1.meituan.net/xianfudwm/c174099bc26d91e2c0a0dc1bc508f9e833215.jpg,瓶装
7891,牛栏山二锅头黄龙经典高端白酒 53度,http://p0.meituan.net/scproduct/adc3ef93c5833512b37e6e4e158ca658270988.jpg,盒装
7892,红星 蓝瓶白酒 500ml/瓶,http://p0.meituan.net/xianfu/c2a5ef801b9ef266790dbb1e128af79636994.jpg,瓶装
7893,竹叶酒 45度 清香型白酒 450ml/瓶,http://p1.meituan.net/wmproduct/4a339ce33084f191bb8c2280bf0383f4122937.jpg,瓶装
7894,馆藏臻品55度汾酒,http://p0.meituan.net/wmproduct/756cbecd36297a580077d395a7b2564f161497.jpg,瓶装
7895,京蒼 42北京二锅头酒 100ml/瓶,http://p0.meituan.net/xianfu/29b33382485501d428b6e3568203f63b171582.png,瓶装
7896,江小白 高粱白酒 100ml/瓶,https://p0.meituan.net/xianfu/779406b65b102d81abf81bbef6c10676198599.png,瓶装
7897,杏花村 杏花村酒 42度 450ml/瓶,http://p0.meituan.net/xianfu/0256cc6aafbadcb9aff6d65441fd9e6b221030.jpg,瓶装
7898,杏花村 53度清香型白酒 475ml/瓶（2瓶起订）,http://p0.meituan.net/xianfu/8d1bfd2f4bb6e7eca20077ce370d2a7247812.jpg,瓶装
7899,前门42度北京二锅头白酒750ml/瓶,http://p0.meituan.net/sgopen/29d030925429ae9dc9edb0c99d2c63f7156225.jpg,瓶装
7900,牛栏山二锅头白酒 100ml/瓶 56度,http://p0.meituan.net/wmproduct/1a3fd9528012aad09ea33176d696a310644317.png,瓶装
7901,X53°汾酒 (珍品)475ml/盒,http://p1.meituan.net/xianfu/6d37299d64b688a2a39a3e7245464c7919769.jpg,盒装
7902,一壶老酒 杏花酒53度清香型白酒500ML,http://p0.meituan.net/wmproduct/ce50ebafe6b1bc7f79a17f33ffa214ab99349.jpg,瓶装
7903,红星 二锅头酒56度（白扁）,http://p1.meituan.net/xianfu/8f35722c2b288f6c580ee03725ddf451174109.jpg,瓶装
7904,汾酒 53度原浆清香型白酒 1.5L,http://p0.meituan.net/wmproduct/43f842076298f622cca3e8351b205f3791505.jpg,箱装
7905,永丰牌二锅头42度,http://p1.meituan.net/wmproduct/b728c55bb8a20b4fb8b6cf473df5badb78010.jpg,瓶装
7906,久和 56度二锅头 500ml/瓶,http://p1.meituan.net/xianfu/f96366604f84926b150bb6f63fdb10a966987.jpg,瓶装
7907,太原高梁白酒2000ml,http://p0.meituan.net/wmproduct/b9399b367319ae11b6cd7d392b74fd3564125.jpg,瓶装
7908,佘太 二锅头 500ml/瓶,http://p1.meituan.net/xianfu/fe0899d7ecbdaaa5c568baaaeded8a2685578.png,瓶装
7909,永丰牌 42度500ml*12 三色随机 出口型小方瓶,http://p1.meituan.net/wmproduct/fd98312bdedfa4d6481e4c08e72d388c440449.jpg,箱装
7910,监粮原酒 50白酒 450ml/瓶,http://p1.meituan.net/xianfu/697231f9c572b3da76a865ef924943f210571.jpg,瓶装
7911,玉林泉 小曲清香型囍酒500ml/瓶,http://p0.meituan.net/wmproduct/ad1fcd9e93c4357a8d5075a0da6b0f7a75579.jpg,瓶装
7912,杏花村 汾酒珍藏老酒 475ml/瓶,http://p1.meituan.net/scproduct/2f3bb9a7a2a22be94af9a39b591fcbbc257734.jpg,瓶装
7913,精品北京二锅头500mL/瓶,http://p0.meituan.net/wmproduct/7ffdd019f2c6467cce9486c7083be77b48108.jpg,瓶装
7914,九亿人 50度 小米清香型 白酒 1l/桶,http://p1.meituan.net/xianfu/c4c8bdd54100e88edc1356139902212726427.jpg,桶装
7915,江小白40度高粱酒100ml100715,http://p0.meituan.net/xianfu/69385f45ba7ea1bb8ad71c2fa2d51e20110459.jpg,瓶装
7916,牛栏山 二锅头白酒52100mL,http://p0.meituan.net/wmproductdwm/258c800355a0edd7e08db3dcc32add832225635.jpg,瓶装
7917,红星 白瓶二锅头酒56度100ml/瓶,http://p1.meituan.net/xianfu/8f35722c2b288f6c580ee03725ddf451174109.jpg,瓶装
7918,兰霸高粱酒纯烧酒52度1kg/壶,http://p0.meituan.net/wmproduct/1e6864757f7e61ecbef22fe69edfcfce101762.jpg,瓶装
7919,永丰牌 北京二锅头42度 蓝标,http://p1.meituan.net/wmproduct/d0d68164cd0475cbdac8331fc792de4448470.jpg,瓶装
7920,永丰牌 北京二锅头 42度480ml/瓶2个空瓶+5元在换一瓶,http://p0.meituan.net/waimaidpoipicmining/367595f34098e2bb5325fc990a34ce16359554.jpg,瓶装
7921,京都 52度清香型二锅头白酒 500ml/瓶,http://p0.meituan.net/xianfu/b8634d498288959552a90bbb1a7daa3433468.jpg,瓶装
7922,JOVO江小白白酒【300ml/瓶】,http://p0.meituan.net/sgopen/1863a97e1eadd446cf73c31904c592f0268896.png,瓶装
7923,（年货节）40度江小白单纯高粱酒P.300mL,https://p0.meituan.net/xianfu/94599f6f3eda5bdf7ba569fa0a967c31117894.png,瓶装
7924,汾清金装53度清香型白酒 500ml,http://p0.meituan.net/xianfu/05321b67955979f686cb26743a810dd6252120.png,瓶装
7925,江小白23度果味高粱酒168ml,http://p0.meituan.net/xianfu/0c5c7b93818fb653bc660a3475322fca77212.jpg,瓶装
7926,江小白白葡萄味15°高粱酒 168ml/瓶,http://p1.meituan.net/wmproduct/a4d335d8a79c93a359786005e575e966121374.jpg,瓶装
7927,清香缘 纯粮酒 450ml/瓶,http://p1.meituan.net/waimaidpoipicmining/c6377a1f784e5e8fb8cbb97d4847ab3c117253.jpg,瓶装
7928,清照酒 44度酒 4l/桶,http://p1.meituan.net/waimaidpoipicmining/0f411b260d48ccd485704dbabf2688a2165341.jpg,桶装
7929,杏花村 汾酒42度清香型杏花村酒 450ml/瓶,http://p1.meituan.net/xianfu/90fddc7080036d3bb966765fb5188ccc38886.jpg,瓶装
7930,53度青花30年复兴版汾酒清香型500ml,http://p0.meituan.net/scproduct/677a5150b758457cdfd1ffe92f7fca5596959.jpg,盒装
7931,方庄 北京二锅头白酒42度清香型 450ml/瓶/箱#450ml*12瓶,http://p0.meituan.net/wmproduct/9006f2d84b10bfaec52d2162b2d4ee4460711.jpg,箱装
7932,40度江小白高粱酒S100ml 040102,http://p0.meituan.net/xianfu/69385f45ba7ea1bb8ad71c2fa2d51e20110459.jpg,瓶装
7933,牛栏山42度二锅头 500ml,http://p1.meituan.net/wmproduct/90a95a4d5c23a5fe9f9c516cc3c64db6114061.jpg,瓶装
7934,一担粮 38清香型白酒 125ml/瓶,http://p1.meituan.net/scproduct/d3e9adf12bbfebf663d157dcf38be1bd71131.jpg,瓶装
7935,东江湖 42度 清香型 郴城大曲 500ml/瓶,http://p0.meituan.net/waimaidpoipicmining/f77cd843c09b05b0c728779ca1653427105132.jpg,瓶装
7936,汾酒 42白酒 475ml/瓶,http://p1.meituan.net/xianfu/f0b2b8ac53d0b4d57f7655ae6b24719645398.jpg,瓶装
7937,42度汾阳王豪酒(2011),http://p0.meituan.net/wmproduct/b5e6fa479245942ee171805a9c757d93146657.jpg,瓶装
7938,江小白 白葡萄味高粱酒168mL,http://p0.meituan.net/scproduct/4d2d94cd35cdf5a26d3fdda3b7da9a3981155.jpg,瓶装
7939,台湾高粱酒 52度清香型白酒 600ml/瓶,http://p0.meituan.net/xianfu/5411f1f0ef51b5d7cc7095b6acc90d70122769.jpg,瓶装
7940,潞酒 长治白酒清香型白酒 450ml/瓶,http://p1.meituan.net/xianfu/71dc69acb3f22a0369fd3132277b3e2b22765.jpg,瓶装
7941,红星二锅头 43度八年绵柔陈酿 清香型白酒 250ml/瓶,http://p0.meituan.net/wmproduct/940b63c969455bf680ce25f0012fbdff51935.jpg,瓶装
7942,江小白 24瓶装整件白酒 100ml/24瓶,http://p0.meituan.net/wmproduct/b04eda36a5528c6dbe4dd3aa2ce4a071129151.jpg,箱装
7943,牛栏山二锅头500毫升56度,http://p1.meituan.net/xianfudwm/93a8e9040a3d12faed5c8fe7b79576b4787003.jpg,瓶装
7944,汾酒集团杏花村白酒42°（老酒诗酒天下20年版）,http://p0.meituan.net/wmproduct/f2a423c1bb97e2f741652d761e953489552318.jpg,礼盒装
7945,江小白 40度 经典小瓶高粱酒 100ml/瓶,http://p0.meituan.net/xianfu/69385f45ba7ea1bb8ad71c2fa2d51e20110459.jpg,瓶装
7946,藏缘 青稞酒  320ml/罐,http://p0.meituan.net/xianfu/db1ba35a9047e1873f5a76e8f4b8249598681.jpg,罐装
7947,东北第一窖 42度清香型白酒 1/瓶,http://p0.meituan.net/xianfu/b34ad1405690f392267481b7afa9772939391.jpg,瓶装
7948,北京二锅头 42% 500ml,http://p1.meituan.net/wmproductdwm/d560e376c18edf87c6d580f45f168f14340146.jpg,瓶装
7949,江小白 果味高粱酒23度蜜桃味 168ml/瓶,https://p0.meituan.net/xianfu/ede2651cb7ee914b1a5d641cb433ec07207397.png,瓶装
7950,红高粱原浆60度10元500ml/瓶,http://p1.meituan.net/wmproduct/c0b06b00aeb452daa13663dc90876a26905554.png,瓶装
7951,军工 42度 清香型 白酒 2100ml/桶,http://p0.meituan.net/xianfu/d766f4cea597547397b13a92b6d37b18154638.png,桶装
7952,杏花村 古韵旗袍53度 235ml*4瓶/件,http://p0.meituan.net/xianfu/0fa2ae7a7730d72ab1b03372a013dd69139800.jpg,礼盒装
7953,百年牛栏山陈酿二锅头38度125ML,http://p0.meituan.net/scproduct/a92f537935a36dc48b624aa8cbac726659606.jpg,瓶装
7954,宝丰 清香世家和字号酒52°清香型500ml/瓶,http://p1.meituan.net/wmproduct/a2b8b15961ca1015531b06565cf70daa390042.jpg,瓶装
7955,台湾高粱酒 53°高粱酒 600ml/瓶,http://p1.meituan.net/wmproduct/12db28369762cccf52fde828c85405c548748.jpg,瓶装
7956,汾酒 杏花村福酒42 450ml/瓶,http://p1.meituan.net/xianfu/62529a50cc2a7e85d0c58d0f8ecd7670161902.jpg,瓶装
7957,红标白瓶牛栏山 二锅头42度 500ml/瓶,http://p0.meituan.net/xianfu/75b4dffb32656a956051d08cafb4d1ab166638.jpg,瓶装
7958,列酷 42°北京二锅头纯粮酿造白酒 750ml/瓶,http://p1.meituan.net/sgopen/fe69e19ef0fc6a6e5a519fe6b445512d563210.png,瓶装
7959,江小白柠檬风味,http://p0.meituan.net/wmproduct/f60ea09a3e5be11677748cf47ef0dcc6162450.jpg,瓶装
7960,龙江龙 42度 清香型 阿什河酒 480ml/瓶,http://p1.meituan.net/xianfu/84aa0a916396de29dcbc4ddc20ed2aba73082.jpg,瓶装
7961,天佑德出口型青稞酒42度750ml,http://p1.meituan.net/sgopen/0b7d80272593614dd1cd686452a701f548663.jpg,盒装
7962,金北 二锅头酒 500ml/瓶,http://p0.meituan.net/xianfudwm/817bfa6abe28176bfe1022c7c93c0a6d82398.jpg,瓶装
7963,50°青稞特酿酒 1斤/瓶,http://p1.meituan.net/wmproduct/7be0102e031bb3f6239e16a12a75a40f85349.jpg,瓶装
7964,杏花村百年老坛珍品53度475ml,http://p0.meituan.net/xianfu/6875548b7b37d2789777ccc7ae21be9788964.jpg,盒装
7965,52度原浆酒500g,http://p0.meituan.net/wmproduct/786d68a2a1628fbb91f15b32e19bd62e1415280.png,瓶装
7966,杏花村 42度白瓷瓶汾酒 475ml/瓶,http://p1.meituan.net/xianfu/fd3f611b7ae47879e00e701cdb3c1754122231.jpg,瓶装
7967,汾阳王 清香型白酒53度 475ml/瓶,http://p1.meituan.net/xianfu/4c872b5ba424a0741755cc534ade1de6111636.jpg,瓶装
7968,牛栏山 52度二锅头白酒 （白）100ml/瓶,http://p1.meituan.net/shangchao/826ca6715251485ab2609e04777f1b41.jpg,瓶装
7969,牛栏山56度大桶二锅头5L,http://p1.meituan.net/xianfu/8c79f24e7f02504bc100b2c28bc96f9c223573.jpg,桶装
7970,北京二锅头六六大顺42°500ml,http://p1.meituan.net/wmproduct/bfdc783d53caa85c7e3245b400876ef4167105.jpg,瓶装
7971,北京二锅头 绿瓶100ml/瓶,http://p0.meituan.net/xianfu/7c14a8213ebc1f6e374ae05fb7e0226d37498.jpg,瓶装
7972,杏花村 53度清香型白酒 850ml/瓶,http://p1.meituan.net/xianfu/0be79cf9b59764dd4e9118fd9fb58d1938872.jpg,瓶装
7973,北京二锅头 蓝瓶白酒 750ml/瓶,http://p0.meituan.net/wmproduct/48527f5b5b59bb5108d9406462e1a57768594.jpg,瓶装
7974,牛栏山 二锅头 42°陈酿白酒 北京特产 265ml/瓶,http://p0.meituan.net/xianfu/be79d971f80ed16975064ea929f3619a84196.jpg,瓶装
7975,绿瓶红星 52°二锅头白酒 500ml/瓶,http://p1.meituan.net/xianfu/c94f31127bb28fe285228d05de802de156341.jpg,瓶装
7976,二锅头 百年牛栏山40周年改革开放纪念酒42度500ml/瓶,http://p0.meituan.net/wmproduct/df7308081543323cc42aec10b587f33078555.jpg,瓶装
7977,永丰 二锅头京道30年46度 500ml/瓶,http://p0.meituan.net/scproduct/0d9c4ebf1c298c934e9cc0ec84ae95f0597202.jpg,瓶装
7978,汾酒青韵53度500ml/盒,http://p0.meituan.net/xianfu/efda71f671a4010ec8f27150db703c7e53074.jpg,盒装
7979,汤沟 42度清香型优质大曲白酒 500ml*12瓶/箱,http://p0.meituan.net/xianfu/b558d9cbf7b595a9808ea58a5190cc6367477.jpg,箱装
7980,江小白 40度高粱酒 300ml/瓶（中瓶）,http://p1.meituan.net/xianfu/1aa40f41ba33ee1073e39f824af9f01960741.jpg,瓶装
7981,北京二锅头42%500ml,http://p1.meituan.net/wmproduct/ad8e8115346f3bffd2bfe4eb637074db107627.jpg,瓶装
7982,永丰百年北京二锅头42度 165ml,http://p0.meituan.net/waimaidpoipicmining/2fe79042203a5c7e99f6b430507d7973451336.jpg,瓶装
7983,忠兴福 高粱原浆酒 5l/桶,http://p0.meituan.net/xianfu/d0ba6ffa10d11e8259ab4af93a7bbd0133024.jpg,桶装
7984,红星 53°蓝瓶八年陈酿二锅头白酒 750ml/瓶4994,http://p0.meituan.net/xianfu/6da303fedcc6a28801b775674f0927b641229.jpg,瓶装
7985,丹凤 40度厦门高粱酒500ml/瓶,http://p0.meituan.net/wmproduct/deb6b9d50c421df33c93505900c374ec131917.jpg,瓶装
7986,红星二锅头52度白酒500ml,http://p1.meituan.net/xianfuwm/8fb8150945b77268bdde583c57d6486b14336.jpg,瓶装
7987,江小白 40度纯高粱酒 100ml*6瓶/盒,http://p0.meituan.net/xianfu/102b73eac235a69576284600c2f25b09179571.jpg,箱装
7988,53°优级杏花村1000ml,http://p0.meituan.net/xianfu/f3ec0871b086186af467caaa09f46cfc59196.jpg,瓶装
7989,江小白40°高梁酒300ml/瓶,http://p0.meituan.net/xianfu/a1302d7e52945a0c49723bfe2663c9fa18771.png,瓶装
7990,牛栏山二锅头 42°陈酿白酒 500ml/瓶,http://p1.meituan.net/wmproduct/7b5efc0e7f0af9fac774b02d58353044352908.jpg,瓶装
7991,北京二锅头 出口型小方瓶深蓝色瓶42度 500ml/瓶,http://p0.meituan.net/wmproduct/1120a58fea3688cedfc63bfa2acca19488319.jpg,瓶装
7992,汾酒 原浆清香型白酒 透明盒475ml/瓶,http://p1.meituan.net/waimaidpoipicmining/e9f78e2b961a0b5404e88d0b80aa65b91304950.jpg,盒装
7993,汾酒 杏花村百年汾杏清香型白酒 475ml/瓶,http://p0.meituan.net/xianfu/ee7187c191f44d17adfb59c82e6bc0e5166814.jpg,瓶装
7994,牛栏山 二锅头白酒 100ml/瓶56度,http://p1.meituan.net/wmproduct/69e86cb3b9000e4565291ded404dd72b1377227.jpg,瓶装
7995, 汾酒 53度瓷瓶 500ml/瓶,http://p0.meituan.net/xianfu/adec0e47d82d23f04acf46e56a1e95ec126199.jpg,瓶装
7996,江小白 三人饮46度高粱酒 500ml/瓶（下单送冰块24格）,http://p1.meituan.net/waimaidpoipicmining/86271ba405c7f9606bdf652324e45fa992363.jpg,瓶装
7997,竹叶青（45度传承露酒玻瓶）500ml,http://p0.meituan.net/sgopen/ece69956197b7295f975efc743ab3c7b26523.jpg,瓶装
7998,红星二锅头53度八年陈酿白酒 500ml/瓶,http://p0.meituan.net/xianfu/58f4d0fee8e9468ddd147d2a21821613134869.jpg,瓶装
7999,42度汾酒（龙凤如意）475mL,http://p0.meituan.net/xianfu/92bf12872b01eac1cadb4efc030d946226955.jpg,瓶装
8000,南中 42纯松子酒 100ml/瓶,http://p1.meituan.net/xianfu/5ff7d889b5c33394682f15b73aa98d9b23038.jpg,瓶装
8001,汾酒百年得顺,http://p1.meituan.net/waimaidpoipicmining/5d3b2cfc86ca9798fb4b320dce8e93ab431547.jpg,瓶装
8002,永丰清雅绿玻56度二锅头480ml,http://p1.meituan.net/sgopen/85d676f68dee03104c7b2a24373c5e53144248.jpg,瓶装
8003,杏花村 53度新礼盒防伪特汾 475ml*6瓶/箱,http://p1.meituan.net/wmproduct/801f1d1ddddd29adf9e7e0c2ddf34ef675837.jpg,礼盒装
8004,竹叶青 38度金象白 500ml/瓶,http://p0.meituan.net/xianfu/2729aee6eeb7a0d3c77f69a19a4e200f246153.jpg,瓶装
8005,京府 42度清香型 白酒 450ml/瓶,http://p0.meituan.net/wmproduct/6f30e54670cdc214cead9dff912c15d6559452.jpg,瓶装
8006,诚糯光瓶（糯米50度）,http://p0.meituan.net/wmproduct/6d597fa35cf6486cfc53ffe47acfba8799489.jpg,瓶装
8007,53度紫砂汾酒,http://p1.meituan.net/wmproduct/b61dad21b4d0ea8e60e190f1de9abaf764888.jpg,盒装
8008,杏花村 白玉汾酒 500ml/瓶,http://p0.meituan.net/xianfu/2ad7511bb9d6c9b1f54d9d2213507a0837813.jpg,瓶装
8009,江小白 40高粱白酒 500ml/瓶有赠品,http://p0.meituan.net/xianfu/a68ad5d27578a20a43cb6f242d7a0bf857297.jpg,瓶装
8010,红星 56°二锅头 500ml/瓶,http://p1.meituan.net/xianfudwm/506217bea685b6b2c4b56fe46e53561737817.jpg,瓶装
8011,杏花村 汾酒 巴拿马10 53度 475ml,http://p0.meituan.net/xianfu/cc0f0994c998d473a4fc8a71c1d16ea9633944.jpg,盒装
8012,二锅头绿坛42度 500ml/瓶,http://p0.meituan.net/waimaidpoipicmining/8ba24d25a31d65f14cad75f6420f6545150942.jpg,瓶装
8013,北京二锅头酒42度永丰牌中华老字号500ml,http://p0.meituan.net/wmproduct/88dda6c706a629c7ca310163df0be21899820.jpg,瓶装
8014,宝丰 50度 大曲清香型 白酒 500ml/瓶,http://p0.meituan.net/xianfu/f9c42f3e125410c5d931ddaff36d5ad647769.jpg,瓶装
8015,红星蓝瓶八年陈53度750ml,http://p1.meituan.net/xianfu/dbc85e2a79a5a3949dd0b745ee96ed51133680.jpg,瓶装
8016,红星二锅头酒(绵柔陈酿)53度500ml/瓶    白酒,http://p0.meituan.net/xianfu/5ae0a7f180f4a9267eb96b76bd01539714696.jpg,瓶装
8017,江盛 江津老白干（50°）440ml/瓶,http://p0.meituan.net/xianfu/1c281e2300772253ff0c524d75a24c4375626.png,瓶装
8018,牛栏山二锅头白酒42度,http://p1.meituan.net/wmproduct/f6cd4cbbe270267bc161af1c2faf0425138893.jpg,瓶装
8019,杏花村 竹叶青 475ml,http://p0.meituan.net/wmproduct/66ec866b6a87ae75d4cebd839a3661fb140806.jpg,瓶装
8020,荣和酒坊1915金奖纪念酒 500ml/瓶,http://p1.meituan.net/xianfu/347a9c07535fb3a44a1b7d38057c6726452451.jpg,瓶装
8021,汾酒 53度 黄盖玻汾 475ml/瓶,http://p0.meituan.net/xianfu/4075a754444cc05cfea4655eedc42d0687179.jpg,瓶装
8022,杏花村 一壶老酒 53℃白酒 475ml/瓶,http://p1.meituan.net/wmproduct/c345d3e78650dcfbb3d4232aae62f24890534.jpg,瓶装
8023,京水桥 50北京二锅头酒 100ml/瓶,http://p0.meituan.net/xianfu/2634a8244785740d0f4dbaa70ba68c6b16322.jpg,瓶装
8024,牛栏山 二锅头白酒46度500ml/瓶,http://p1.meituan.net/wmproduct/da2522c6400c9e2c1f068970e33e8f55258286.jpg,瓶装
8025,红星 46珍品二锅头白酒 500ml/瓶,http://p0.meituan.net/xianfu/90a8f2d8f1a5b10e55ce013d39c405b666682.jpg,瓶装
8026,北京二锅头白瓶500ml,http://p1.meituan.net/xianfudwm/69991210bfb4f8ec9114ab722a75255870870.jpg,瓶装
8027,免渡河清香型 白酒 42度 250ml/瓶,http://p0.meituan.net/wmproduct/28ed582c5c51c67fdbc5997a47eed24c127095.jpg,瓶装
8028,昆仑甄酿青稞酒750ml/瓶,http://p0.meituan.net/waimaidpoipicmining/2a9c71672476525526e2abda96181bfc145211.jpg,瓶装
8029,52度红星大师传承1949,http://p1.meituan.net/xianfu/d15dbc960fa1b342b02ef09e630c8db228466.jpg,盒装
8030,煊赫门原酒40度,http://p1.meituan.net/wmproduct/1a05f0124d6a5fca073aa8c52037bf9e73489.jpg,瓶装
8031,北京 红星 500g,http://p0.meituan.net/xianfudwm/2f30ef208a53561e43b6e30ad8abd6e220679.jpg,盒装
8032,750ml红星53度绵柔陈酿二锅头酒,http://p0.meituan.net/xianfu/8e5a18907b30690eded6dd21b880597d34673.jpg,瓶装
8033,江小白 街语音精酿高粱酒40度750ml/瓶,http://p1.meituan.net/waimaidpoipicmining/6ac249dbb1710730be8441d9d435a2c6144427.jpg,瓶装
8034,汾酒20年清香纯正42°,http://p0.meituan.net/wmproduct/261b721bd67bf7e9ee5460694547256f66612.jpg,盒装
8035,汾酒 53度清香型玻汾白酒 475ml,http://p0.meituan.net/wmproduct/c5d45498877e696867caa8ed29ef8395119499.jpg,瓶装
8036,京唐 北京二锅头43度 500ml/瓶,http://p0.meituan.net/scproduct/23d587663c8b806ef9a7e9fa163a89e858232.jpg,瓶装
8037,Nemiroff白酒,http://p0.meituan.net/wmproduct/f04c1395866d3a9e9c527502d65fd4aa99963.jpg,瓶装
8038,御格 北京二锅头酒52度 100ml/瓶,http://p1.meituan.net/scproduct/f610eb77a7fdf39362b99a05a83784b0147700.jpg,瓶装
8039,汾酒  53度乳玻汾酒 475ml/瓶,http://p0.meituan.net/xianfu/5838fa6f222341eafa22757655c818ec23706.jpg,瓶装
8040,청하乐天 清河13白酒 300ml/瓶,http://p0.meituan.net/shangchao/3b0f7bd290e8421aa9349bc09f577963.jpg,瓶装
8041,草原神骑手 闷倒驴草原烈酒62度 500ml/瓶,http://p0.meituan.net/xianfu/128754a5bdc5e5167ad3dd1d56bb1ed0258606.jpg,瓶装
8042,汾酒 53°清香型乳玻汾 475ml/瓶,http://p0.meituan.net/scproduct/ef1819ff10b18a356d8b34b48d50b210169931.jpg,瓶装
8043,红星牌56°红星二锅头100ml/瓶,http://p0.meituan.net/xianfu/a54c7c69ce7bc77405438882df54124054901.jpg,瓶装
8044,古堰 四川高粱酒 2L/桶,http://p0.meituan.net/xianfu/4f313bd6a651815504546eb7750f8d81146734.jpg,桶装
8045,牛栏山二锅头桶酒42度2升,http://p1.meituan.net/scproduct/6c623fe06b2d39c1cbcf697181faf8ca64741.jpg,桶装
8046,蒙飒 高粱原浆酒 50%vol,http://p0.meituan.net/wmproduct/bfd2fecb4166cb11ddae7690638c30e419648.jpg,瓶装
8047,前门楼 50度 清香型 北京二锅头 100ml/1瓶,http://p0.meituan.net/xianfu/58d583acdff23a53a18fd8f106a25f6648022.jpg,瓶装
8048,红星46度绵柔型二锅头白酒450ml/瓶,http://p0.meituan.net/xianfu/cd4e3b123a92ff6574ece6cfdcb15c7e22676.jpg,瓶装
8049,牛栏山46度二锅头500ml,http://p1.meituan.net/wmproductdwm/a237d9ff4a73877106962c7e34ea7bc01192852.jpg,瓶装
8050,江小白白酒 100ml40度,http://p0.meituan.net/xianfu/69385f45ba7ea1bb8ad71c2fa2d51e20110459.jpg,瓶装
8051,三多 丽江红纯粮酿制清香型52度白酒 400ml/瓶,http://p1.meituan.net/wmproduct/ebf0f4e0be4afda6152c104bff366af8111691.jpg,瓶装
8052,红星二锅头 56°清香型白酒 500ml/瓶,http://p1.meituan.net/xianfu/c4d7faa82339ebbf9c902f794610c317176176.jpg,瓶装
8053,红星46度绿扁二锅头100ML,http://p1.meituan.net/xianfu/89443aa4281ca95efdf0cd62eaa35c2c169984.jpg,瓶装
8054,42度京唐北京二锅头500ML,http://p0.meituan.net/xianfu/5ea3da348c3d80a654178528aca577d870685.jpg,瓶装
8055,牛栏山 二锅头42度陈酿 500ml/瓶,http://p0.meituan.net/xianfu/8a376b1276a4b8c1054f7e049631baac117211.jpg,瓶装
8056,汾酒42度清香型白酒 475ml/瓶,http://p1.meituan.net/xianfu/e88b82a6fe1c169ab3a85f3e2e4cc04f66484.jpg,瓶装
8057,杏花村 竹叶青 白酒 53度 500ml/瓶,http://p0.meituan.net/waimaidpoipicmining/764a189dde21998483e202c5171aacd0352347.jpg,瓶装
8058,酩馏 蓝调青稞酒750ml/瓶,http://p1.meituan.net/waimaidpoipicmining/3e4c9cbcf67d2bd8f414b1882529cb31167034.jpg,瓶装
8059,红星 二锅头8年陈酿53度酒 250ml/瓶,http://p0.meituan.net/xianfu/13e473a014d17561639a4f76c00f5cb828247.jpg,瓶装
